initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce,grass_regrowth
100,159,23,72,3,9,47
184,104,26,65,8,18,46
191,41,36,59,2,10,98
144,182,19,64,5,5,7
164,170,36,1,9,14,19
60,29,26,75,6,17,12
75,73,4,78,10,1,99
76,159,42,34,19,10,68
34,7,21,28,2,1,64
179,171,17,53,18,11,23
27,161,33,15,7,20,94
99,134,37,50,9,17,4
188,49,31,61,2,15,92
44,148,39,82,9,18,89
79,125,35,77,3,15,60
226,59,16,100,8,16,85
81,138,34,76,19,1,27
109,185,42,14,11,8,79
196,79,24,9,13,5,22
13,60,2,27,5,2,74
180,249,37,16,13,12,86
240,47,10,82,10,14,10
231,19,3,60,4,17,55
138,138,45,83,6,3,46
196,49,36,52,18,1,12
184,50,24,36,18,11,38
192,104,19,6,6,1,25
73,222,7,94,8,7,43
56,210,35,93,17,5,99
124,146,31,100,11,13,62
29,20,27,61,3,10,9
134,59,34,58,10,3,81
12,130,23,65,6,18,43
248,163,28,11,3,3,97
55,147,23,49,5,17,38
21,32,37,31,17,9,53
231,0,26,14,15,3,12
197,144,46,15,11,12,0
27,223,48,44,5,12,60
39,141,29,36,9,13,80
54,59,44,65,6,5,58
40,90,29,60,8,15,43
208,199,40,57,5,5,18
36,164,47,72,7,14,44
188,109,7,75,12,7,7
65,73,6,3,14,15,43
178,2,28,19,17,8,3
119,186,20,25,19,18,34
15,29,43,3,8,6,68
245,29,17,8,1,13,39
195,154,8,6,16,2,35
187,120,44,61,10,11,38
10,206,35,96,11,19,54
110,224,38,11,2,10,44
75,223,46,72,13,5,39
132,200,27,11,1,10,13
102,80,24,35,15,19,90
32,47,40,68,5,3,30
78,81,2,52,16,14,99
225,61,47,25,14,18,86
221,246,18,52,7,20,3
116,127,4,47,9,5,93
67,239,4,25,7,4,76
109,145,32,66,20,19,65
56,142,31,65,7,17,16
99,100,24,62,2,17,1
245,26,32,46,10,1,5
9,181,10,40,17,4,22
110,22,30,87,11,6,4
203,27,18,2,6,19,15
129,1,36,97,4,14,1
170,159,31,100,19,15,13
187,226,45,31,2,18,50
152,37,45,45,18,9,74
46,225,35,16,19,12,44
156,115,47,38,14,14,16
146,67,48,24,15,6,26
241,5,20,17,13,16,63
140,150,2,0,8,18,13
106,222,4,28,16,17,85
98,236,21,26,2,12,4
142,137,16,97,5,15,9
208,46,48,88,3,9,70
244,240,17,77,16,0,75
127,230,11,90,4,9,91
248,170,7,47,6,4,93
50,57,0,56,18,2,55
63,28,9,12,6,17,9
85,246,34,48,10,4,33
102,91,10,62,13,15,77
149,56,22,5,16,15,94
152,147,38,1,7,15,55
2,29,42,27,7,2,34
33,6,50,89,9,15,7
181,65,16,3,5,15,79
237,49,10,6,17,14,39
6,55,39,9,17,19,66
66,191,31,14,15,3,83
168,12,41,100,9,17,5
148,115,29,32,3,19,34
72,62,7,27,12,12,42
203,22,31,10,13,16,98
180,149,42,61,6,8,46
189,188,44,61,14,6,42
29,141,6,21,6,6,74
164,148,39,26,8,9,56
132,141,11,75,3,6,67
120,228,39,23,16,12,95
76,67,12,46,14,12,37
139,182,24,24,15,13,35
51,218,33,2,4,2,30
77,184,31,31,12,4,27
52,247,18,14,12,19,24
225,92,22,21,16,8,69
169,15,20,87,7,16,66
185,171,44,13,13,17,36
131,145,13,39,16,2,41
102,131,39,95,12,14,67
5,236,13,47,4,15,26
80,196,11,53,17,11,19
20,111,11,56,4,15,47
77,217,8,94,7,6,59
117,42,42,99,2,6,48
68,2,14,74,4,4,16
27,149,2,34,4,14,63
1,78,29,74,4,14,17
152,115,21,80,10,5,97
226,243,41,49,3,2,97
88,48,48,93,7,13,10
87,164,12,38,6,16,94
201,8,8,49,4,3,80
205,142,33,97,12,20,95
129,210,38,82,9,13,23
138,178,14,38,9,13,95
223,135,15,97,15,3,2
225,60,8,83,3,11,55
140,152,28,69,13,11,74
120,152,3,9,18,7,77
91,36,50,25,4,9,2
107,237,43,41,6,3,23
40,76,19,56,20,5,95
233,165,40,49,3,18,89
11,10,24,11,4,1,9
38,214,21,69,15,20,36
135,26,7,37,18,7,66
78,250,43,62,16,6,1
94,105,28,66,4,19,17
16,100,45,96,20,17,94
0,104,9,26,9,6,45
142,164,39,59,20,11,61
154,216,3,90,11,15,60
219,140,10,9,13,13,68
120,31,30,26,4,4,5
138,201,28,96,9,2,94
27,101,41,88,4,6,2
60,90,11,16,3,12,71
45,86,34,53,13,5,64
30,247,1,16,15,13,35
166,45,2,40,3,12,2
238,25,0,12,9,1,50
220,119,14,55,9,5,63
137,29,19,25,18,17,2
158,214,9,14,9,18,70
26,174,36,47,11,8,90
0,240,26,13,5,7,96
3,5,33,9,9,16,47
186,138,2,64,10,8,82
49,121,28,96,14,14,62
167,80,31,57,10,15,80
55,118,9,42,19,7,64
75,132,0,95,2,8,7
194,120,14,68,18,3,31
11,83,19,64,18,10,41
6,95,3,82,7,5,13
167,41,48,36,13,5,36
121,204,44,60,5,12,28
115,3,45,61,9,4,5
177,205,25,47,6,6,64
121,80,43,91,3,10,51
149,153,4,3,17,13,50
119,166,34,73,11,19,6
181,192,41,35,16,17,33
173,179,14,84,16,12,65
132,237,14,57,11,3,3
16,118,40,40,17,19,67
154,168,11,5,11,7,47
54,96,33,91,7,15,66
14,67,34,93,13,0,21
143,61,12,84,19,19,98
44,65,32,95,17,3,18
126,161,13,9,14,7,84
104,204,43,21,10,3,81
131,5,4,32,9,4,76
36,175,7,7,8,1,91
121,77,4,45,4,7,54
32,154,17,21,6,2,56
34,139,34,61,15,4,22
91,50,40,97,11,18,41
132,45,34,51,4,2,39
151,102,17,66,3,17,83
182,189,24,47,4,7,82
12,217,8,66,8,1,88
50,67,3,82,5,15,70
48,4,28,51,4,17,87
20,23,43,82,5,4,58
166,123,11,58,16,11,90
61,207,46,76,7,17,62
102,130,43,0,8,1,28
199,158,47,88,17,1,96
56,220,35,93,11,5,31
200,235,49,45,15,13,40
91,166,33,46,18,19,34
145,71,38,91,8,18,24
124,6,27,57,15,20,74
112,8,13,85,10,10,66
128,236,20,90,4,3,22
180,74,28,67,19,1,92
172,75,8,1,10,17,44
108,76,48,65,9,17,21
181,168,5,3,18,9,12
173,198,32,60,2,9,4
116,156,49,85,12,13,97
235,160,42,31,10,19,38
115,220,12,39,16,3,46
21,182,19,40,6,15,26
44,70,43,35,7,4,87
207,77,12,78,16,11,2
233,217,8,97,14,10,36
20,31,10,28,12,1,63
198,164,16,14,10,18,73
46,150,22,95,13,7,54
166,122,6,52,2,4,11
70,202,27,28,19,16,68
185,75,37,90,11,15,68
126,40,42,18,12,6,3
105,108,19,5,6,17,1
136,208,22,85,16,17,6
169,102,22,16,5,4,32
194,87,11,5,18,14,23
220,67,45,44,10,16,98
25,238,22,14,9,7,80
194,9,33,71,11,20,61
170,120,25,29,9,2,93
1,239,8,57,17,5,36
16,35,31,2,18,6,25
89,173,33,41,15,16,33
200,152,26,8,18,6,2
52,139,23,47,17,7,66
78,223,28,68,4,8,78
122,194,33,17,18,14,19
50,149,24,59,6,13,51
7,190,7,20,17,17,16
56,155,5,36,16,1,5
153,127,18,57,16,18,18
12,54,22,49,5,3,62
22,138,34,75,5,8,71
143,45,8,78,13,11,47
198,156,24,49,14,13,6
205,5,47,70,19,4,49
108,89,50,69,16,5,34
73,131,23,91,10,11,8
41,122,45,6,12,17,33
134,93,5,78,3,8,6
54,1,38,97,18,14,86
162,58,8,58,5,13,15
58,109,4,50,16,14,39
64,238,50,33,19,13,82
198,237,4,65,9,14,0
184,202,11,51,13,5,57
141,155,39,8,10,1,5
95,126,20,48,16,2,2
24,221,29,88,4,7,48
130,221,25,39,9,7,15
237,234,46,22,16,20,17
117,80,22,68,18,12,41
31,232,43,8,12,13,94
26,37,42,0,5,13,47
50,147,22,87,14,0,44
129,164,3,15,3,20,68
198,51,41,56,15,12,72
160,36,31,36,17,8,89
247,16,8,50,17,2,35
141,95,21,63,20,19,34
183,241,26,55,3,0,67
225,13,30,53,9,20,0
219,185,31,73,12,15,87
216,193,21,51,6,6,97
129,182,28,92,14,10,23
217,205,9,74,8,4,80
230,196,13,32,18,6,93
33,167,26,16,17,16,59
157,108,15,83,17,11,31
67,238,49,9,5,3,80
35,126,2,52,8,3,44
230,89,25,3,16,12,5
204,21,35,49,5,4,86
178,15,9,71,9,6,60
68,148,11,35,9,5,88
234,21,34,41,8,11,55
5,224,6,28,11,20,15
104,4,18,85,15,2,58
4,62,33,58,19,4,34
8,193,22,50,9,8,75
183,248,32,40,2,15,50
161,83,18,38,1,9,86
248,172,20,7,4,9,24
236,241,29,34,14,16,9
136,195,49,89,13,13,49
238,18,49,33,13,16,47
60,248,49,52,11,13,78
246,213,22,40,10,14,15
236,166,1,11,19,14,3
240,13,21,14,9,20,5
63,248,1,18,1,3,35
32,154,11,4,18,6,38
2,34,13,51,19,5,41
125,70,13,70,14,17,60
204,221,6,19,11,4,84
126,93,28,98,14,17,52
246,174,10,47,17,10,54
71,162,44,83,2,4,23
28,101,48,90,5,15,79
70,216,2,6,15,3,18
191,1,20,91,10,3,21
170,83,20,19,3,16,81
172,187,18,99,2,12,31
173,5,5,75,13,15,22
216,6,2,10,15,10,38
212,191,49,11,18,3,42
106,73,41,39,12,6,23
27,72,10,4,19,2,18
51,95,46,24,9,2,70
139,126,16,68,18,6,49
171,200,5,50,1,19,71
81,73,7,13,17,2,39
146,116,17,21,15,14,89
62,176,50,66,14,14,4
218,249,34,89,15,0,71
205,94,30,23,8,11,68
142,116,42,81,5,10,27
22,148,42,85,19,17,82
52,234,25,95,19,12,88
42,73,1,93,14,6,64
155,0,45,55,19,8,57
167,214,23,36,18,10,19
15,242,15,78,7,16,53
203,196,10,83,12,6,78
14,208,5,19,3,12,17
78,82,6,19,3,2,52
232,231,44,22,15,17,74
211,79,6,90,14,13,73
76,131,44,93,7,10,73
227,92,12,20,3,2,6
225,249,36,85,11,9,73
40,109,3,8,5,18,83
61,232,40,4,18,1,61
126,145,14,13,13,1,61
212,91,18,81,13,5,40
238,161,21,22,2,3,98
139,227,33,94,17,16,54
211,147,7,80,7,9,2
129,66,25,17,17,3,45
189,184,17,52,5,5,80
244,182,7,84,2,2,73
134,231,43,98,14,15,6
179,27,32,11,6,17,63
23,232,35,44,13,19,62
4,192,40,18,18,7,7
156,10,11,10,13,7,83
45,172,20,76,4,18,100
19,160,12,0,13,11,50
150,249,30,6,16,4,56
32,76,8,74,9,6,51
25,186,36,75,6,10,92
164,238,9,96,17,0,85
87,50,15,41,8,13,74
105,83,1,41,7,7,24
236,60,22,88,5,14,36
218,159,8,92,2,16,42
107,132,42,12,9,5,81
96,24,21,74,15,7,7
48,16,31,63,19,1,78
201,122,31,19,7,14,72
6,248,19,14,5,1,54
78,216,45,60,8,19,82
209,246,41,31,17,9,73
87,215,18,83,6,3,56
228,142,11,30,4,0,15
48,37,17,41,14,17,16
161,182,5,58,2,9,68
248,190,47,85,16,6,44
212,4,2,80,20,20,10
230,92,40,66,15,18,1
183,21,31,75,9,7,49
121,3,27,21,5,3,88
240,70,19,87,7,19,56
131,143,10,29,17,8,44
3,239,29,73,15,1,26
217,86,38,26,11,1,95
233,45,31,70,2,16,83
17,112,4,54,13,0,50
110,34,49,95,17,0,7
237,16,33,86,7,3,3
57,122,25,66,6,18,49
153,11,42,28,11,7,1
214,52,41,66,1,18,9
22,133,0,9,5,13,74
184,191,42,86,2,16,97
204,186,6,33,15,2,53
169,93,47,7,3,1,78
243,227,2,76,9,13,2
92,124,38,31,6,19,5
207,58,35,56,1,11,59
133,88,46,96,18,6,90
96,238,29,37,8,16,34
158,127,12,73,9,14,14
201,172,47,94,14,7,43
75,41,26,76,4,11,21
40,32,44,32,18,16,78
156,77,7,5,11,16,36
64,237,28,88,7,9,65
185,118,30,74,7,17,19
22,158,23,57,17,9,64
207,176,33,26,8,7,22
56,24,8,29,12,10,81
71,40,17,40,11,0,27
235,89,32,20,18,6,47
248,188,6,51,2,11,36
25,17,19,69,1,12,11
91,89,20,33,14,8,81
88,99,26,18,6,10,12
62,101,14,36,13,11,21
6,86,29,73,11,7,88
30,176,39,91,4,2,97
8,114,4,34,19,12,42
244,247,14,37,5,6,30
175,140,38,69,16,16,84
35,159,45,55,2,7,89
233,239,47,94,16,12,85
227,121,20,8,10,6,6
223,233,7,59,9,5,95
209,209,5,95,10,15,34
135,56,27,4,13,10,74
157,141,2,7,9,1,55
234,114,1,61,15,19,80
188,25,41,96,4,13,59
154,0,26,55,6,3,35
56,215,25,24,8,17,17
28,239,21,27,6,5,23
72,90,10,35,12,4,99
224,205,25,73,4,9,9
133,185,12,86,8,8,90
123,174,31,48,14,8,41
105,150,6,59,20,1,91
234,47,1,55,16,15,8
65,179,43,64,7,2,46
1,225,46,75,6,2,16
234,137,29,33,11,15,22
26,52,42,67,5,11,63
62,226,10,93,2,17,17
194,208,7,79,2,17,86
2,37,27,33,12,8,25
41,38,1,43,1,18,8
128,60,11,57,11,4,80
230,169,35,60,4,15,39
47,71,3,84,14,15,27
161,167,13,13,19,19,5
238,195,17,92,6,18,92
14,61,28,25,15,9,79
8,121,48,77,6,7,23
109,90,30,13,6,5,45
127,65,16,48,10,17,29
191,63,18,13,17,19,48
90,230,21,20,19,3,25
112,220,50,75,9,17,14
175,215,27,27,16,17,64
230,207,48,92,13,10,53
176,34,48,57,5,7,73
208,156,33,35,17,6,15
62,125,34,17,11,18,43
69,182,26,12,11,13,34
246,49,44,51,4,19,17
189,230,29,36,10,2,20
38,128,36,28,9,8,94
189,19,3,20,16,7,55
199,211,2,27,9,17,53
122,150,5,37,16,14,45
159,149,43,24,11,12,64
183,192,34,86,3,16,57
209,91,10,80,11,12,4
216,60,38,82,16,10,27
63,203,14,79,4,15,12
81,17,38,3,2,9,100
181,62,16,23,9,1,82
95,58,36,71,3,8,56
242,176,43,30,14,18,40
78,16,17,47,5,11,10
31,100,17,63,19,1,52
207,48,13,3,10,0,84
11,141,11,92,14,19,77
131,118,36,83,17,4,29
143,45,26,71,5,15,15
85,129,7,79,17,3,34
134,102,43,7,16,9,79
98,88,0,9,5,7,36
162,102,18,88,5,0,64
241,242,21,31,14,7,93
100,85,22,93,12,19,34
83,40,49,50,16,17,98
129,193,16,16,11,9,49
24,184,13,85,4,10,61
15,34,49,55,7,3,72
11,165,5,82,8,19,20
23,181,49,75,15,18,96
180,125,43,70,17,10,20
127,12,27,10,14,2,85
77,9,14,58,5,15,63
154,233,7,14,10,7,12
45,45,28,72,17,9,7
240,41,17,61,17,8,29
240,81,5,75,7,2,12
151,229,33,42,5,8,53
159,188,21,6,8,10,13
54,165,39,95,14,17,87
95,184,33,77,2,16,28
141,138,42,21,5,3,45
124,140,2,98,10,14,19
230,97,40,31,13,10,77
231,41,18,86,9,3,100
162,247,40,69,19,8,39
92,37,16,34,1,2,26
182,121,9,63,9,3,1
2,181,12,71,16,11,21
160,69,39,17,11,1,88
155,15,7,79,17,0,43
63,216,42,56,13,8,80
224,34,1,97,8,14,70
129,79,39,46,15,13,55
74,38,36,88,9,5,47
185,140,8,64,14,2,57
47,82,19,80,4,16,33
81,28,13,92,4,13,11
117,185,8,35,16,14,45
98,159,48,62,18,7,18
59,206,35,9,5,0,81
225,193,30,83,3,17,2
171,120,39,66,2,7,20
28,188,2,64,19,18,35
42,55,22,8,3,2,7
245,189,45,3,5,15,30
138,236,36,30,10,2,25
102,210,48,64,3,19,6
176,233,26,61,13,15,72
166,121,3,38,20,13,54
85,139,40,16,16,19,40
87,189,14,81,7,16,34
240,249,34,86,10,13,74
163,215,17,76,16,16,85
144,82,12,53,6,15,51
86,14,42,22,16,10,41
151,96,23,1,12,15,88
175,105,26,72,12,0,77
220,172,11,18,10,3,62
73,183,16,39,14,6,92
223,29,30,30,16,14,99
195,161,39,86,11,2,98
84,87,30,45,7,7,45
81,53,29,7,7,4,86
110,107,24,44,5,16,80
7,187,45,2,10,19,95
50,10,47,32,3,0,64
127,100,32,98,10,20,28
59,48,38,62,14,13,77
72,103,46,3,1,1,89
131,43,37,39,8,8,79
10,157,33,27,15,11,33
122,130,10,60,15,14,21
183,87,42,60,4,10,99
216,116,10,84,2,11,96
141,155,25,45,14,6,56
218,222,33,77,12,18,19
31,51,28,96,10,4,23
242,34,39,92,15,10,86
221,40,12,71,7,16,4
199,192,49,43,20,7,63
153,204,31,73,5,7,91
221,11,17,29,16,6,57
181,116,0,38,7,6,25
88,36,10,1,17,16,15
26,29,18,4,4,16,87
197,203,28,46,20,6,43
158,175,36,10,7,11,92
136,16,41,50,16,2,59
231,140,29,67,14,4,22
172,60,5,1,13,19,67
35,215,50,31,10,1,44
213,107,23,80,6,14,7
203,128,45,38,9,16,70
41,71,32,30,3,5,52
245,58,13,96,7,16,85
155,96,5,90,5,9,19
216,231,44,0,3,5,94
215,208,36,15,17,9,65
99,203,24,11,13,6,22
75,112,12,16,17,17,78
164,16,39,55,9,1,82
196,228,31,67,4,13,70
81,114,24,28,6,5,80
207,180,25,52,8,4,94
127,184,4,23,20,10,49
206,136,39,20,7,6,6
233,46,7,94,6,12,78
152,182,46,16,4,7,40
192,44,34,83,6,16,32
224,201,17,34,8,15,57
136,98,44,97,10,17,6
138,228,25,3,5,2,32
249,169,35,13,6,1,46
173,37,41,1,18,18,33
26,2,5,76,19,2,46
151,45,24,58,10,19,47
50,243,41,85,10,6,96
74,160,19,14,1,10,55
124,215,6,90,4,14,30
207,195,12,19,8,15,53
42,195,33,21,14,16,8
212,49,24,0,10,19,65
208,223,35,16,10,14,38
196,101,6,47,3,19,68
34,128,44,47,14,17,90
96,77,41,89,15,18,19
145,216,35,100,19,19,1
179,250,7,67,3,6,47
129,113,43,45,14,15,95
113,177,3,64,10,19,50
70,48,24,80,1,4,28
242,81,4,28,14,15,63
8,34,28,19,18,6,98
20,137,19,49,15,20,33
201,31,6,8,3,17,93
146,71,33,42,19,19,72
156,156,37,22,2,0,45
152,9,22,41,12,9,97
127,87,29,85,7,5,70
161,207,48,40,6,20,48
241,37,23,31,3,8,92
5,59,11,57,19,8,45
167,85,33,14,6,6,89
77,170,32,36,9,11,57
8,50,16,54,2,13,95
103,55,49,25,16,13,23
81,242,18,72,17,9,30
234,63,26,77,6,6,80
133,101,8,24,8,2,98
69,80,14,12,15,3,66
110,22,9,32,19,15,51
213,46,42,56,15,10,29
211,119,37,71,13,11,28
144,221,29,63,20,0,44
82,215,23,61,17,6,64
88,145,29,35,20,4,63
93,211,41,21,13,4,27
92,243,41,89,8,10,13
163,64,11,51,2,16,36
186,58,39,41,8,1,98
27,235,6,31,14,17,50
181,207,43,96,14,17,72
13,74,36,25,3,17,97
93,178,49,49,12,9,35
152,228,48,8,17,5,1
77,168,12,2,9,18,29
22,30,13,45,6,0,21
9,18,26,2,5,11,66
233,22,28,9,7,8,91
223,212,14,14,5,13,15
138,247,30,56,11,16,53
216,110,42,22,11,4,68
168,97,45,13,1,0,33
20,206,6,96,2,5,65
245,86,7,53,13,13,93
203,77,39,28,16,6,49
3,14,14,35,18,7,5
175,146,27,100,14,11,93
125,7,31,36,4,2,23
64,130,2,55,14,7,95
23,246,37,83,9,13,78
165,154,34,83,13,13,88
66,90,21,31,19,8,32
84,105,24,11,16,9,81
155,85,15,1,4,0,93
94,225,18,63,12,7,18
150,141,16,29,18,11,88
202,101,5,42,10,6,98
85,26,33,21,18,6,86
201,77,0,73,2,18,0
188,36,30,66,7,4,54
124,224,28,5,6,15,95
167,21,19,95,8,9,77
39,169,5,57,6,12,69
155,66,1,69,11,19,20
120,164,16,76,20,11,52
134,68,7,0,4,15,55
219,18,34,72,13,3,89
250,130,43,34,19,18,60
201,100,0,18,15,5,49
32,181,19,71,17,9,92
132,185,10,84,9,16,52
202,99,30,64,5,12,21
46,236,40,3,8,14,22
186,44,13,36,16,10,92
225,188,16,76,3,9,56
187,203,14,50,11,15,30
155,67,16,36,15,9,72
206,93,1,92,8,11,28
8,31,14,20,15,13,76
220,22,0,22,4,15,9
177,112,7,56,7,6,22
80,128,8,9,17,19,13
107,206,19,12,9,9,62
86,94,46,6,7,2,69
211,17,37,80,2,18,81
232,188,16,32,3,18,79
250,46,16,10,10,1,50
187,203,1,34,12,3,38
116,178,1,49,15,1,92
74,133,13,89,12,6,60
115,83,43,97,17,17,20
115,160,21,52,7,10,68
48,165,15,18,18,17,59
147,132,34,8,19,5,57
216,35,29,81,19,18,61
160,126,25,52,10,10,93
124,182,38,58,19,15,17
129,3,32,35,6,5,91
3,12,35,95,17,5,19
30,203,34,91,5,19,45
224,111,48,73,13,10,46
143,68,23,29,13,8,28
51,130,12,10,3,18,23
14,196,15,83,9,7,18
88,23,21,98,14,12,40
135,62,43,50,10,17,93
12,115,37,17,14,8,26
62,19,40,21,8,19,63
128,151,3,43,3,12,30
26,10,40,88,1,15,20
38,164,30,11,11,8,55
39,122,44,40,16,15,67
81,223,4,94,20,4,95
136,2,35,70,15,4,3
249,241,40,81,8,9,53
7,202,43,70,20,0,5
219,189,17,50,18,15,51
89,50,42,43,11,11,14
152,28,46,51,16,20,25
10,62,44,74,17,5,13
64,219,27,22,8,2,30
126,40,16,87,13,17,30
174,186,20,74,9,9,13
174,223,32,69,3,7,39
163,155,25,69,18,15,58
33,73,8,93,12,1,32
111,129,12,33,10,15,63
61,23,46,29,2,11,96
147,192,35,86,7,15,53
148,169,23,71,14,6,79
243,126,27,44,17,20,54
202,204,31,32,2,6,47
101,174,4,47,6,1,37
237,5,45,25,20,10,43
249,164,1,90,9,6,16
61,84,31,79,14,9,10
197,173,20,86,2,11,5
234,54,23,19,10,13,70
244,209,41,4,2,1,90
227,191,8,53,18,1,37
92,57,2,52,18,15,13
186,140,31,16,11,1,98
167,167,35,4,17,10,81
205,25,48,27,1,14,59
155,89,33,36,10,19,34
230,235,39,53,6,1,57
118,38,25,19,3,1,37
66,47,47,47,18,15,54
139,76,27,9,16,13,52
77,229,31,15,7,13,61
183,198,45,87,1,13,3
153,69,22,84,19,10,67
136,139,36,69,14,5,55
125,61,12,30,13,12,65
194,174,18,17,15,13,46
44,96,25,65,3,16,24
183,36,37,13,19,5,21
50,215,40,92,6,5,7
22,230,19,23,19,16,49
28,193,47,15,9,3,84
178,53,40,18,18,18,99
147,13,1,82,3,11,68
40,75,13,40,9,8,55
125,60,26,98,20,19,60
232,19,41,3,15,3,31
76,51,3,16,15,3,88
136,3,14,76,18,14,15
2,188,5,83,14,4,53
203,226,5,18,16,3,74
55,62,47,56,11,20,63
121,136,29,33,7,7,2
93,113,12,64,5,18,32
38,83,32,54,17,10,6
215,243,13,28,3,5,34
86,205,38,42,18,3,51
35,226,31,29,16,11,12
232,155,20,36,8,4,77
150,158,45,92,13,15,8
158,172,40,34,3,16,83
83,64,36,86,10,19,84
77,40,21,73,14,1,38
103,28,19,27,8,11,25
71,63,45,31,16,0,74
24,148,17,49,17,2,62
30,33,27,70,10,17,61
244,46,45,86,3,10,31
195,81,1,81,7,18,46
206,243,22,88,16,10,50
80,121,17,18,15,3,30
94,163,43,52,15,2,52
161,69,34,36,11,14,27
120,140,30,49,11,0,78
107,31,23,11,5,5,87
91,7,13,2,6,18,98
217,191,15,0,9,8,46
234,105,43,50,7,15,76
11,212,4,68,6,19,11
171,33,44,45,2,16,29
93,50,26,42,19,18,91
151,152,18,73,11,15,22
188,100,37,83,1,0,67
111,228,2,46,9,15,37
244,168,39,64,4,9,83
68,27,42,17,8,9,27
178,139,15,13,5,12,39
245,193,8,34,16,0,17
247,128,39,63,2,1,90
64,30,16,55,1,20,83
228,52,38,37,9,19,30
166,52,11,85,12,15,59
166,74,3,9,12,19,77
41,226,6,98,5,2,30
80,1,21,30,10,19,94
48,121,45,11,2,18,93
187,55,7,84,4,7,87
242,33,32,12,13,10,37
74,196,16,25,14,6,32
133,242,29,33,14,9,21
95,45,49,61,12,17,50
42,161,9,52,4,19,1
41,67,41,59,9,16,57
17,57,3,72,17,2,42
210,208,24,6,10,17,28
100,74,23,8,2,9,30
177,103,42,25,8,19,81
179,40,22,43,5,2,31
69,12,25,30,2,2,12
94,50,19,76,2,19,21
70,246,27,45,1,1,38
246,195,35,67,19,13,85
110,175,37,68,12,8,64
69,33,18,76,9,18,11
21,20,29,84,13,18,49
64,109,35,53,16,11,86
232,49,6,37,2,10,77
197,245,34,6,7,3,99
179,10,39,81,20,17,43
194,141,35,89,10,12,63
221,117,34,26,4,14,67
114,141,12,100,18,8,29
196,129,15,94,20,3,9
57,59,42,13,5,4,23
118,185,38,96,12,2,65
106,124,49,28,7,8,16
137,26,21,96,18,5,28
132,143,20,67,11,4,77
76,237,7,23,18,5,77
62,83,19,83,18,8,70
95,180,15,10,15,10,23
105,191,32,68,4,2,29
246,242,44,68,6,12,19
249,186,22,13,5,4,42
42,75,11,65,6,18,58
155,209,6,25,18,14,66
115,117,12,56,15,1,57
222,210,45,59,18,0,32
202,107,29,99,10,18,80
125,166,32,68,2,8,29
128,37,2,30,3,7,94
244,112,36,62,6,3,80
184,211,0,9,6,15,8
60,220,9,41,6,5,10
152,206,22,65,18,9,62
250,117,19,75,12,11,19
244,212,11,88,5,18,70
194,230,13,6,12,6,88
2,81,20,67,10,1,3
112,187,46,60,11,8,21
231,149,4,40,16,17,48
173,194,25,20,12,7,27
222,114,19,44,4,1,15
191,28,25,19,10,8,5
107,27,18,4,4,8,78
209,131,40,39,8,10,22
21,23,24,68,4,20,70
52,4,39,12,13,6,12
226,23,33,28,3,13,37
26,150,33,34,13,5,41
3,231,12,74,6,15,16
67,98,11,41,1,15,39
159,220,7,41,4,16,55
33,180,37,67,18,2,84
136,106,49,44,14,19,10
21,28,39,33,7,1,38
175,123,36,13,16,10,45
52,219,23,57,6,3,62
168,41,48,75,13,12,59
19,143,20,53,16,16,41
120,80,18,70,4,11,91
70,211,21,82,9,16,88
60,187,34,30,20,8,89
174,142,14,72,7,10,78
186,139,12,33,3,2,88
99,42,37,83,11,8,68
42,163,49,41,7,1,12
164,30,29,27,15,14,93
157,107,3,11,4,14,16
6,238,9,52,6,9,8
137,83,44,41,17,8,89
12,245,26,24,18,12,70
130,232,20,13,6,8,51
6,101,25,89,8,18,87
4,192,34,46,16,17,1
73,168,38,29,2,2,52
195,47,14,86,15,10,57
22,170,1,65,13,18,67
239,187,34,17,2,7,21
23,198,44,75,18,9,33
37,21,50,59,15,14,82
83,57,17,20,4,7,49
231,26,47,78,14,10,27
124,234,9,99,19,17,36
172,39,4,84,15,18,29
127,165,48,97,16,12,32
125,63,45,31,18,11,39
129,114,38,73,11,9,20
56,85,26,39,11,9,76
135,89,22,72,11,10,91
182,53,45,32,8,8,56
95,155,8,39,7,8,64
90,211,18,54,7,17,14
86,118,18,74,14,19,44
154,131,45,99,17,3,8
107,62,23,86,13,10,24
170,89,49,20,4,7,20
224,176,47,31,13,2,54
114,90,31,13,8,6,32
40,71,36,41,14,3,38
56,86,7,19,4,13,3
45,119,8,68,16,1,36
230,183,38,80,9,14,43
55,58,32,80,14,4,87
124,98,12,13,4,7,20
41,63,14,80,13,15,77
62,67,30,58,15,10,36
121,213,45,16,16,8,87
248,46,29,90,16,12,29
157,12,26,93,16,10,100
131,91,40,7,20,9,60
163,37,33,80,17,5,42
24,197,4,3,5,2,90
116,121,44,6,8,18,69
180,133,46,78,17,7,86
138,179,44,90,8,14,15
97,24,22,61,12,6,72
66,158,27,45,11,8,11
159,176,46,54,1,18,77
10,70,50,88,11,18,62
59,123,9,1,16,8,98
55,185,45,83,16,2,79
222,201,45,70,3,11,34
95,224,35,48,3,2,43
136,145,27,23,18,2,28
31,203,11,88,5,6,85
29,32,39,48,14,13,27
164,134,36,68,9,5,46
25,125,3,14,11,16,76
35,63,30,53,6,16,51
52,111,3,39,19,14,6
