initial_number_sheep,initial_number_wolves,grass_regrowth_time,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce
124,233,66,16,21,14,8
121,118,95,37,64,4,13
53,60,88,24,71,20,18
49,208,88,44,36,5,10
148,187,60,14,93,7,6
75,96,4,2,52,20,15
76,163,36,30,15,18,19
234,205,59,36,38,11,14
84,39,0,42,12,9,20
110,93,40,2,42,16,2
74,193,40,46,21,7,17
240,188,16,47,26,12,9
187,241,48,18,29,14,1
99,56,87,23,42,7,7
189,97,34,0,41,3,9
229,103,8,13,34,4,19
71,192,96,24,48,7,4
158,30,75,27,42,20,12
240,0,74,46,70,4,16
21,135,61,4,25,8,14
234,232,49,40,84,17,11
184,58,89,41,5,5,9
184,195,93,26,20,13,8
163,204,9,36,31,18,20
230,20,11,30,51,11,18
30,22,51,11,15,9,3
151,27,31,34,34,19,3
66,178,38,1,48,1,10
28,139,14,28,21,8,12
160,112,41,37,13,10,6
135,235,54,4,64,16,14
45,200,89,35,44,2,17
176,128,48,4,87,5,16
188,183,75,2,71,7,1
73,195,52,46,19,20,17
83,244,54,14,63,15,17
166,12,93,49,67,1,12
141,63,36,34,77,17,17
52,50,3,36,44,14,3
248,161,27,29,25,20,3
3,153,88,41,48,8,5
138,14,69,46,35,17,9
112,182,29,19,1,5,1
91,109,64,47,85,19,0
233,66,31,20,60,2,5
81,9,77,24,62,7,17
83,143,7,45,75,14,4
183,47,3,44,76,19,18
161,232,7,10,2,4,10
110,130,28,48,98,12,10
7,14,81,31,10,19,9
185,103,36,33,54,14,17
67,221,73,38,99,14,16
228,34,98,17,39,6,11
232,162,81,7,25,17,11
188,95,58,36,18,4,20
68,14,12,29,31,9,14
100,206,76,13,61,20,3
116,13,14,38,73,2,5
242,165,71,22,30,12,9
69,31,88,20,85,17,11
94,82,41,49,34,8,18
118,62,79,13,35,5,14
50,16,22,16,67,11,8
243,0,86,19,46,9,14
12,189,48,12,56,9,4
65,27,46,5,33,14,2
175,172,6,41,13,16,11
141,3,37,34,4,2,13
191,94,5,24,98,7,4
22,174,65,36,69,15,17
250,56,98,38,49,2,3
192,167,34,20,36,20,14
135,29,6,43,42,12,2
148,205,26,0,72,8,13
245,101,47,27,100,9,1
219,158,32,20,30,11,13
75,111,52,10,89,15,0
104,211,6,2,38,12,17
151,147,70,39,40,15,6
8,51,45,5,41,3,15
162,149,61,47,45,7,3
189,36,56,12,53,11,10
72,6,36,17,97,10,7
32,223,44,21,7,13,3
158,109,39,35,44,15,19
53,153,54,2,4,4,6
10,103,94,12,73,1,5
22,25,46,40,14,4,5
213,193,23,7,4,16,15
0,27,18,41,12,16,6
86,30,30,2,50,11,11
68,158,41,18,3,17,8
8,135,13,25,45,20,2
187,187,86,34,61,9,15
140,16,38,25,86,1,20
66,141,43,0,94,19,16
9,1,11,19,67,1,2
204,14,98,47,24,11,8
49,77,69,44,26,9,8
240,18,49,24,81,8,5
235,71,47,47,18,14,15
132,35,90,3,73,13,0
151,119,85,35,48,19,4
23,190,31,5,33,5,20
72,147,6,9,46,19,2
75,149,54,42,10,2,16
105,66,37,37,23,16,17
54,203,74,29,61,20,11
184,237,22,28,9,11,8
1,106,4,6,75,5,18
108,141,15,0,56,19,14
162,60,84,34,59,5,18
108,31,24,8,80,6,14
70,18,23,9,80,1,18
52,90,7,1,85,5,1
41,137,21,41,61,20,17
240,78,91,37,43,15,6
140,18,65,21,35,2,2
222,25,90,14,55,7,12
3,211,98,21,45,9,9
218,172,99,49,60,1,6
220,53,43,14,13,8,19
95,227,96,12,8,20,15
83,159,62,21,74,1,11
69,104,44,24,4,17,18
240,118,47,42,67,2,9
193,58,57,6,56,11,10
106,155,89,10,97,6,13
16,160,67,19,43,4,13
207,247,11,4,37,10,11
160,32,73,0,2,9,16
8,4,19,0,4,10,6
209,127,89,29,27,16,3
14,127,34,38,99,5,10
114,231,19,18,95,15,19
48,1,86,38,65,17,0
201,78,77,34,62,19,14
56,244,61,48,31,16,16
19,163,28,36,85,11,15
203,106,30,31,72,13,15
35,100,26,25,31,16,17
172,160,20,47,48,20,7
114,154,86,0,64,13,16
55,203,20,7,79,10,11
230,157,29,41,4,17,15
57,9,86,43,42,16,9
84,11,15,48,8,6,12
174,184,27,25,97,14,18
105,27,86,25,98,16,19
154,145,44,42,14,18,4
33,129,22,5,15,14,2
155,30,55,41,83,15,8
87,47,47,18,87,2,20
211,73,81,31,62,11,4
185,69,32,39,21,17,7
236,115,0,29,83,16,15
55,66,61,50,44,13,15
159,111,50,50,92,18,0
101,62,49,10,52,16,1
164,119,7,29,75,6,7
199,188,5,40,70,19,19
34,160,78,7,96,18,8
64,100,31,35,60,5,1
65,118,46,11,88,17,20
107,133,4,5,43,19,15
240,140,82,24,91,12,17
234,25,17,45,65,10,1
203,213,4,2,57,2,17
123,113,88,47,34,18,20
230,75,8,7,22,2,4
147,74,85,15,82,6,13
152,1,82,33,91,9,2
26,89,75,19,81,20,7
105,219,2,28,43,14,0
135,11,8,49,42,14,17
70,171,84,37,78,4,14
5,221,56,28,39,7,4
56,105,61,8,0,3,16
117,243,73,25,22,8,4
41,242,62,19,94,4,13
149,103,35,4,37,19,0
225,145,42,13,81,6,17
105,46,26,32,100,16,18
14,156,5,2,4,14,14
109,205,76,25,81,8,3
18,68,44,50,11,7,16
142,160,58,45,22,3,15
232,170,7,3,80,4,19
143,223,52,29,44,7,8
11,188,27,18,13,7,17
4,14,36,28,33,9,14
22,159,27,4,38,20,17
12,163,100,45,9,16,10
204,46,97,22,8,20,2
52,121,83,2,13,8,2
83,132,64,26,34,1,18
103,93,37,25,93,17,18
73,92,34,36,6,13,8
138,107,95,22,27,11,18
131,44,1,29,67,10,6
20,231,31,8,73,15,1
0,138,73,43,28,12,14
82,214,27,46,86,20,20
114,85,14,45,18,11,13
92,213,78,28,50,6,11
20,143,63,9,24,18,17
114,64,26,23,33,15,8
64,205,42,3,49,19,11
237,88,7,27,100,12,4
92,220,53,5,26,5,4
197,11,35,20,0,14,14
184,139,61,22,43,12,13
185,174,30,21,57,19,7
45,104,73,1,26,12,18
232,121,2,2,79,13,9
214,194,8,24,94,1,18
100,127,9,50,20,5,2
123,240,86,10,57,20,9
126,206,29,30,14,14,15
240,3,24,50,100,11,11
233,115,30,20,96,10,1
203,155,49,42,61,4,4
168,227,84,23,0,6,15
176,29,63,25,30,20,4
72,92,89,39,69,14,16
188,134,70,30,86,16,13
215,117,55,39,89,5,7
94,116,40,39,66,17,11
41,222,86,36,45,5,4
159,3,72,19,93,16,2
171,154,45,1,5,6,17
189,176,72,19,72,17,18
66,186,86,10,88,13,6
173,52,54,20,32,2,19
53,230,32,25,68,18,7
141,49,13,5,85,14,1
223,19,10,20,27,1,11
128,124,78,17,16,3,12
33,148,82,45,40,3,9
45,37,24,26,22,10,1
0,224,94,32,42,6,0
109,20,89,46,17,18,14
201,120,58,8,49,3,7
35,233,60,39,66,18,2
22,217,2,48,48,13,5
104,34,39,3,92,9,7
3,65,93,46,86,18,15
242,89,81,7,74,12,8
13,51,45,8,46,19,18
101,176,87,5,21,19,16
134,190,76,1,21,9,14
29,108,75,1,62,20,19
87,155,4,18,28,8,14
212,167,10,47,53,5,20
229,196,94,20,37,19,20
89,73,33,12,61,16,12
2,48,6,43,3,3,2
145,23,16,4,34,17,19
87,78,64,35,44,7,6
123,118,14,11,100,15,11
233,170,58,26,68,18,5
15,127,90,9,4,17,16
43,165,24,44,84,4,8
38,125,6,19,3,3,10
84,98,70,28,25,9,10
137,187,30,1,70,12,15
103,14,43,7,11,1,13
77,15,71,19,18,16,15
36,37,60,29,62,12,0
138,118,95,41,48,16,5
93,191,36,41,34,11,4
217,204,95,18,25,8,7
57,99,47,33,88,6,12
235,139,22,20,56,7,17
94,238,35,21,30,14,16
129,67,19,37,73,6,20
16,52,31,26,40,3,1
217,231,86,39,89,8,19
12,46,81,7,25,12,16
198,45,86,4,64,7,5
218,19,62,35,24,17,9
28,164,0,0,23,10,18
66,23,70,23,61,8,9
85,156,19,40,84,15,0
164,250,94,19,78,18,15
180,233,17,6,82,9,5
25,120,86,29,20,15,0
197,89,94,21,27,11,15
116,13,35,6,96,18,19
26,193,23,24,41,6,16
123,142,65,34,12,9,5
63,116,72,44,19,12,0
203,110,84,13,33,3,6
32,167,36,33,16,15,5
84,132,29,35,82,4,18
146,213,68,46,86,20,10
97,176,80,2,33,14,14
32,97,86,23,32,13,1
79,111,100,18,64,13,17
198,226,73,4,50,15,7
188,142,11,17,73,11,12
27,128,63,23,51,13,1
33,41,8,28,18,20,2
114,87,51,16,6,5,7
141,245,36,31,20,12,10
61,241,48,6,65,14,4
103,0,79,2,99,11,2
94,139,45,13,67,11,0
71,86,88,15,14,2,19
78,35,90,17,18,19,5
75,70,52,40,37,15,12
38,36,96,45,64,17,4
211,232,4,41,71,3,18
234,96,98,10,90,11,10
126,246,53,1,0,19,9
81,213,39,42,25,1,5
153,151,51,7,20,12,4
2,205,0,20,74,16,5
95,72,24,49,8,2,1
166,77,13,14,34,11,4
93,125,55,28,17,11,5
43,42,74,16,6,3,4
90,176,2,39,68,13,3
188,220,0,40,42,19,19
9,4,2,5,44,15,11
123,141,10,33,99,16,10
31,166,88,33,0,13,1
97,88,25,45,67,14,16
122,22,15,39,34,11,6
5,232,34,34,67,6,9
109,98,88,36,5,18,20
99,230,19,18,9,13,7
21,28,82,9,94,6,11
202,36,35,2,74,15,4
182,98,35,16,14,11,15
209,166,100,31,80,3,5
34,58,88,45,48,3,12
120,238,100,28,85,10,3
79,98,19,45,26,13,11
155,10,21,24,64,7,13
222,117,94,47,24,19,0
60,224,32,49,30,3,11
75,17,23,32,24,10,9
24,193,12,12,39,17,19
102,5,65,1,29,5,13
64,53,10,8,30,14,9
11,152,83,34,78,9,8
210,39,16,35,21,5,12
14,117,73,12,10,6,15
38,215,86,37,79,14,5
102,143,59,1,64,9,20
196,91,73,27,86,4,10
59,38,36,40,42,14,13
50,183,60,6,76,13,1
182,83,98,2,83,2,13
143,136,92,32,21,18,16
161,90,67,31,61,20,15
34,224,92,2,74,17,4
242,28,16,10,98,8,9
216,249,6,36,20,20,7
66,249,71,3,59,19,6
66,107,71,17,22,14,1
109,18,83,48,54,17,19
163,52,43,33,22,20,8
94,143,87,13,35,8,3
122,66,64,46,16,10,13
45,236,34,19,37,10,2
12,106,26,8,11,5,12
82,75,73,28,12,4,15
36,83,58,8,55,7,14
159,83,55,32,11,7,15
176,197,27,7,61,1,12
165,213,45,19,25,3,0
125,180,63,23,94,1,7
53,90,25,9,81,3,18
224,44,60,13,56,9,4
85,180,80,43,78,3,4
137,28,5,26,46,3,18
142,195,98,22,41,10,16
220,16,27,25,15,17,17
46,96,75,36,93,4,12
213,229,88,29,25,11,7
119,69,100,24,30,15,4
249,244,38,13,18,2,5
1,47,48,29,23,3,15
201,89,63,21,87,11,4
220,232,50,45,98,16,15
112,34,98,32,94,5,10
24,20,65,39,71,5,15
93,184,77,8,65,19,1
139,152,15,21,23,14,16
35,152,35,4,20,13,17
55,186,65,31,44,16,18
49,190,90,42,29,13,7
196,157,18,7,4,18,9
233,165,41,31,41,11,6
164,33,48,6,22,3,2
180,99,15,0,77,12,3
9,221,58,35,49,12,20
241,10,89,34,76,17,19
141,211,52,2,89,20,5
1,199,63,24,42,18,13
162,163,75,10,38,6,18
5,93,75,10,22,7,14
65,204,53,19,24,2,20
68,65,42,35,35,11,0
237,120,14,37,98,1,13
141,30,64,14,81,13,8
189,167,39,11,11,13,5
116,44,59,47,46,11,7
232,130,74,42,2,7,11
151,71,11,20,40,16,0
101,144,16,4,1,10,10
220,82,46,41,81,17,18
61,24,61,10,10,9,8
18,0,57,3,43,11,3
246,70,34,42,73,20,7
226,33,8,25,47,11,20
6,119,93,19,91,12,13
2,38,89,11,86,13,7
33,59,25,11,15,18,1
50,53,44,38,21,18,12
144,186,43,19,39,10,7
160,246,58,38,73,1,12
205,209,99,16,25,17,20
249,62,10,30,41,17,1
91,127,2,48,44,1,14
245,20,23,32,92,20,1
207,83,79,28,4,7,16
28,160,82,43,77,10,6
38,103,68,10,40,3,15
158,8,61,28,64,5,19
167,242,8,7,11,9,0
194,28,20,49,54,20,10
196,22,25,13,15,11,15
223,212,100,24,28,15,7
236,174,25,46,19,8,18
100,104,3,25,13,2,0
100,224,67,45,59,5,3
19,25,25,50,16,12,19
54,62,97,0,79,10,7
238,29,67,44,24,18,8
28,69,71,24,14,11,14
198,181,17,31,69,14,8
155,222,23,44,95,20,4
46,10,76,11,42,16,8
89,40,71,30,19,13,16
56,129,47,49,62,20,2
58,127,54,22,20,12,5
111,1,78,18,10,4,1
79,205,96,31,9,16,1
213,150,15,14,74,4,7
212,47,8,41,67,7,14
197,30,50,10,84,4,11
118,38,90,27,22,12,18
211,124,66,41,29,3,17
173,126,61,43,49,12,3
203,246,40,16,83,3,9
84,50,59,32,2,2,18
3,176,24,21,41,2,14
229,113,88,21,91,2,11
198,216,22,4,25,17,12
102,169,59,12,86,9,13
227,211,76,32,97,13,12
45,126,50,18,51,16,15
189,94,30,13,33,2,11
134,186,9,28,92,6,10
162,94,20,48,24,18,14
132,103,25,44,2,11,17
59,223,77,16,72,18,5
138,204,49,0,92,17,0
102,141,84,46,18,14,2
161,9,63,42,51,20,2
193,37,93,6,89,12,14
175,161,49,18,91,14,5
74,5,63,25,39,17,2
107,14,7,33,61,5,13
85,65,35,10,13,19,1
188,140,8,10,85,10,10
6,227,54,49,59,1,2
31,219,66,8,6,14,3
172,3,80,42,34,8,6
195,101,19,22,4,13,19
104,60,1,18,65,2,2
55,101,99,37,62,17,9
217,84,43,44,4,1,1
13,230,59,24,95,20,3
188,198,22,40,88,1,14
182,88,14,28,32,6,5
146,6,36,25,78,20,10
83,113,29,46,83,13,14
155,30,21,8,56,4,1
192,171,35,45,4,9,1
116,78,73,24,23,18,5
145,238,24,20,66,13,8
170,160,67,32,65,14,5
145,224,30,29,95,11,1
18,16,25,17,96,8,3
49,224,9,45,52,3,2
170,133,14,4,86,17,3
210,38,45,34,14,19,7
122,63,41,35,0,20,2
4,127,51,10,43,19,18
176,244,41,44,10,12,6
38,196,84,20,46,6,1
44,229,23,0,61,1,16
93,12,97,47,63,7,6
12,164,41,7,46,11,20
82,111,39,11,86,5,2
154,13,65,8,11,6,4
113,243,28,28,45,18,4
211,212,20,36,82,3,10
220,207,77,44,9,17,13
148,55,65,46,67,19,8
67,63,72,4,73,10,4
143,8,55,41,52,18,15
225,221,18,43,53,17,17
127,235,50,15,100,18,16
74,21,36,8,83,7,13
28,103,63,39,48,10,7
195,156,36,13,75,1,6
120,211,52,33,94,5,16
53,185,71,47,22,9,3
111,219,85,47,76,16,16
203,10,31,49,100,1,8
11,156,23,9,80,17,20
78,181,78,22,59,9,6
187,53,80,38,24,16,17
179,130,51,26,12,20,6
153,94,71,27,50,12,18
13,244,45,39,81,16,11
196,99,92,4,64,8,19
236,149,3,47,0,3,4
153,241,24,49,13,16,1
106,132,57,41,58,14,18
250,162,46,46,39,6,8
18,164,22,47,22,10,12
2,167,60,39,42,8,20
27,21,39,22,87,9,4
175,117,2,42,21,6,15
74,106,93,15,21,6,9
221,55,52,38,52,5,19
170,39,71,20,36,19,11
83,83,98,9,45,6,6
146,242,62,49,4,17,6
167,155,51,44,48,13,9
221,188,85,28,45,19,14
67,15,61,38,69,17,14
229,196,12,14,100,2,14
211,249,13,36,49,15,9
129,135,18,5,54,9,1
136,166,13,26,3,5,0
153,172,100,6,60,15,11
78,68,64,8,91,4,0
247,45,51,33,44,7,8
46,163,58,49,21,6,10
150,219,61,28,82,18,7
13,178,27,37,2,8,16
81,60,46,48,63,3,16
12,159,44,35,51,15,3
99,220,48,29,56,16,20
210,41,16,48,85,8,13
152,213,78,9,8,7,6
36,204,91,8,81,15,6
49,110,54,19,80,1,12
98,214,67,29,54,16,11
105,72,12,43,27,17,20
49,250,18,37,57,20,10
50,67,31,2,97,16,20
203,244,79,10,61,14,19
238,14,4,22,65,3,19
21,14,29,33,36,18,2
15,54,98,13,56,15,10
76,1,78,25,19,2,0
31,50,13,48,14,20,8
151,219,0,26,91,5,15
164,119,57,38,57,4,2
243,242,67,44,17,9,20
211,162,33,2,7,18,7
234,248,54,8,88,4,9
0,29,48,2,29,3,2
177,196,64,10,63,3,15
216,96,73,2,4,5,16
19,157,26,38,87,12,16
189,152,63,50,58,20,20
205,40,34,47,31,10,11
177,219,76,20,45,3,8
166,151,70,34,89,17,13
160,122,20,8,30,16,16
56,104,68,36,1,20,6
8,33,48,39,31,1,18
233,2,16,25,99,10,1
31,104,70,10,50,16,3
179,134,81,11,21,6,15
30,136,26,30,76,10,1
240,75,78,47,25,16,12
188,214,86,38,78,15,2
55,114,55,18,59,2,9
147,246,81,5,92,1,8
3,54,10,20,78,8,15
187,15,0,13,14,9,20
85,133,55,12,9,20,7
83,18,73,49,32,9,15
89,134,58,16,6,8,4
214,18,30,3,58,2,18
223,90,22,21,100,6,17
191,194,97,43,88,14,8
154,29,93,34,44,14,8
123,185,97,44,18,18,11
233,170,20,29,100,5,16
103,83,73,42,47,4,4
59,23,77,13,43,4,16
21,73,26,22,38,19,5
68,17,71,17,23,3,8
226,151,72,4,5,4,2
191,214,93,24,82,9,12
195,101,37,32,72,20,17
145,107,88,9,78,16,3
212,118,31,6,15,12,16
53,154,74,43,58,15,11
200,23,2,36,82,11,0
145,90,72,1,99,16,5
20,209,71,13,50,16,14
17,70,77,48,15,1,7
206,192,46,10,1,13,14
199,102,92,46,32,9,13
127,127,50,12,52,13,8
140,123,86,18,97,15,1
55,71,56,1,62,8,17
230,19,96,2,49,14,17
15,66,50,11,21,12,7
136,107,100,46,2,6,14
42,40,24,4,6,4,13
4,247,77,15,39,19,9
42,209,71,24,37,1,9
61,173,0,31,54,15,18
209,130,90,22,91,7,16
114,2,52,33,12,8,12
216,138,82,1,38,11,6
222,45,52,37,73,19,10
61,62,97,33,72,16,20
138,219,21,49,50,20,18
141,225,10,46,21,1,19
174,122,43,47,59,18,0
238,45,39,8,0,14,4
125,92,63,25,61,17,20
169,112,50,32,36,9,9
53,48,26,13,61,19,10
55,200,76,31,61,12,17
201,37,83,39,100,10,14
160,199,49,15,49,10,1
174,115,40,43,53,3,8
246,45,98,47,15,13,4
25,12,21,19,67,10,0
101,129,27,42,85,8,12
203,166,60,12,28,14,4
109,230,78,41,48,14,20
134,187,68,7,18,15,6
102,236,54,12,33,7,19
8,186,44,29,33,10,16
140,83,52,14,18,3,2
43,46,97,8,24,16,7
237,51,78,27,56,3,16
36,92,16,0,66,20,2
4,186,100,45,24,13,6
102,150,76,5,24,12,9
71,17,49,31,28,11,15
169,141,80,12,44,13,1
155,55,79,47,98,7,18
42,95,62,0,1,10,11
108,152,53,8,90,9,13
179,26,49,40,47,7,3
118,55,62,16,91,5,19
119,30,24,5,74,18,14
221,59,92,3,40,7,8
225,70,32,37,43,10,12
105,161,37,40,12,19,16
109,114,65,41,34,1,1
141,246,89,29,69,19,13
155,133,93,7,52,2,20
55,111,19,20,97,9,11
216,18,6,0,87,5,1
124,196,4,22,9,16,13
77,110,73,16,6,20,16
239,22,41,45,91,1,6
69,178,75,22,72,5,16
193,7,89,21,89,8,8
163,30,53,19,64,14,13
39,44,94,5,3,15,8
209,185,45,23,83,4,19
60,230,72,28,14,4,18
222,113,9,31,81,3,20
221,129,1,27,40,12,11
8,80,57,33,31,16,3
34,118,89,20,89,5,7
86,18,72,34,67,13,11
17,221,48,11,10,13,4
28,60,77,22,7,10,16
47,52,71,45,36,7,8
38,72,60,43,51,16,6
2,233,11,42,75,19,15
192,121,52,48,13,9,7
117,62,71,3,53,4,18
1,242,11,17,25,7,3
28,217,23,16,71,16,9
127,154,61,0,32,15,0
192,192,40,39,44,14,14
45,249,6,42,46,16,1
37,215,16,47,33,13,18
168,80,9,11,85,10,14
229,201,39,46,31,14,19
80,96,78,26,59,13,7
150,76,11,13,79,10,3
87,98,12,7,38,3,14
104,73,95,12,59,14,20
154,87,43,3,73,13,20
10,118,2,16,95,14,16
30,164,99,36,20,3,1
20,146,32,8,11,16,0
217,127,15,33,68,20,11
135,210,67,2,30,19,13
94,44,38,7,97,16,6
141,243,62,20,40,4,20
202,30,75,12,70,8,1
47,125,26,44,97,2,7
65,108,71,33,41,2,1
196,249,45,3,70,3,12
108,93,5,0,70,20,15
40,57,14,30,60,20,7
193,216,82,43,87,18,8
136,51,90,0,91,4,5
165,110,31,25,2,13,0
149,40,64,5,48,8,17
92,208,58,24,73,11,8
132,112,13,39,56,14,17
114,172,56,0,72,18,14
112,170,11,14,12,11,7
49,121,10,5,80,1,10
208,65,6,34,100,11,0
212,4,86,2,55,9,9
192,12,87,34,28,19,10
53,90,7,4,19,14,19
96,221,28,29,23,2,11
241,150,10,22,6,11,10
219,180,86,6,26,1,0
200,61,0,47,65,4,4
63,126,15,19,14,14,17
68,44,84,37,92,14,12
37,248,62,4,80,18,9
195,187,90,31,62,18,17
248,171,62,5,3,8,8
103,214,50,11,72,3,18
25,183,72,20,12,2,13
34,31,9,33,45,2,12
0,8,25,46,55,14,14
211,96,6,7,1,20,11
62,73,37,14,81,20,18
80,53,88,44,95,14,1
214,249,78,38,54,16,19
180,38,10,40,70,15,4
129,123,16,41,79,8,6
19,208,61,42,60,2,17
187,35,21,3,0,17,19
122,7,79,5,75,16,5
160,213,47,37,39,17,17
182,43,13,10,85,1,3
4,222,29,36,38,8,2
131,118,29,45,46,20,10
3,219,84,32,75,16,2
67,172,90,18,59,15,8
226,12,11,30,37,11,6
91,10,92,3,10,5,15
156,180,68,6,100,13,3
50,218,54,7,29,15,16
129,44,75,31,98,17,5
140,130,20,34,27,8,13
167,195,58,35,58,6,14
115,66,50,14,18,6,2
200,239,81,9,13,8,20
115,160,27,6,70,7,3
59,92,83,35,91,19,16
116,49,12,12,53,5,12
170,154,4,13,42,6,7
145,4,73,39,55,14,8
110,154,64,7,69,3,7
160,227,96,23,26,16,4
110,162,42,37,11,9,15
182,29,16,44,46,3,20
198,43,73,22,15,11,11
88,153,82,30,32,4,11
83,225,58,13,76,18,16
209,142,9,26,12,16,8
205,2,56,47,70,18,10
160,20,19,37,20,10,19
74,33,27,3,32,8,17
105,229,58,40,41,10,15
7,128,46,13,78,13,9
233,222,36,33,66,20,3
73,142,51,18,92,9,0
39,39,67,15,4,11,16
148,139,6,1,10,11,1
245,183,53,0,67,8,17
167,60,76,2,16,14,5
128,106,91,26,68,10,4
89,16,14,13,96,7,1
174,188,33,30,85,14,19
6,224,47,14,19,10,3
215,198,70,31,40,19,15
75,223,38,30,1,8,14
5,129,66,34,16,2,1
74,159,96,12,8,6,16
177,172,23,19,41,9,20
249,152,76,44,0,18,14
121,176,20,0,18,5,5
62,119,38,38,19,4,8
232,2,22,28,59,3,0
94,159,40,20,9,4,4
211,92,19,0,52,17,4
185,138,85,25,33,3,1
239,136,61,44,75,10,16
33,31,4,13,53,8,9
7,217,46,9,64,6,4
7,146,45,0,74,4,13
167,144,14,6,60,7,10
206,99,20,34,73,18,11
229,141,82,25,34,4,11
129,50,29,33,82,8,10
99,228,52,16,14,7,8
195,91,30,49,63,5,5
197,137,52,1,76,5,9
247,75,21,43,65,11,12
169,224,40,15,84,17,10
32,29,60,10,86,1,4
221,6,96,21,76,8,8
38,172,1,46,36,18,12
178,51,83,43,95,9,1
154,146,85,50,43,2,19
201,232,56,18,81,12,15
127,131,93,31,94,2,6
78,184,88,37,88,4,15
91,160,44,17,30,12,0
125,79,82,35,96,10,13
60,124,26,19,100,19,6
32,84,23,23,59,20,6
160,49,98,46,19,13,0
173,187,95,18,14,11,16
118,37,72,7,50,3,11
92,101,14,11,83,8,2
240,139,12,26,21,1,5
124,183,68,1,65,19,15
12,58,55,31,13,9,20
45,191,83,43,48,9,18
210,143,44,13,95,3,20
129,8,68,30,47,14,6
77,3,49,26,32,5,17
147,64,36,5,15,14,12
67,238,53,14,92,17,11
248,62,71,8,33,19,6
167,77,52,25,32,12,5
110,71,20,27,12,3,9
56,119,3,31,2,15,15
210,154,82,46,85,16,5
160,34,90,33,56,1,2
186,237,12,25,57,3,18
65,191,76,47,27,9,17
77,12,63,21,26,11,3
178,19,94,3,49,19,4
233,154,24,12,69,9,18
93,200,89,31,15,4,8
221,200,91,23,98,14,12
112,78,41,36,65,6,11
246,228,94,37,82,2,10
219,127,67,24,69,5,10
218,237,77,31,96,12,20
53,84,49,1,9,14,19
8,242,52,13,18,20,4
160,151,21,9,55,18,16
69,212,20,37,47,16,2
13,211,98,6,66,7,10
250,213,47,35,25,3,0
151,98,52,2,94,8,19
209,142,36,7,60,9,4
162,150,16,49,58,5,17
185,2,70,37,53,19,10
192,98,69,33,37,5,14
22,250,73,5,77,13,1
60,216,79,1,7,4,6
35,50,94,35,86,12,14
187,150,90,17,95,16,8
203,191,74,18,7,12,6
192,137,11,12,85,20,12
121,76,6,19,69,2,14
1,22,8,50,36,20,19
229,169,73,30,95,1,16
37,209,63,44,16,4,4
121,227,13,34,64,4,15
29,31,73,47,96,7,10
138,55,84,5,9,13,11
208,58,17,16,17,8,18
192,199,8,2,51,5,2
247,247,61,38,62,16,11
4,78,51,7,0,18,0
241,61,26,25,50,18,5
177,195,11,38,89,14,7
85,156,48,6,88,15,8
83,0,28,6,38,6,19
47,229,95,26,6,6,13
108,187,94,14,36,13,3
194,181,71,47,75,11,11
23,221,30,23,67,20,13
36,159,14,40,49,17,17
40,52,94,24,23,16,16
130,86,55,12,31,3,8
129,182,15,34,54,14,7
10,35,70,10,87,16,15
48,232,62,2,94,2,9
179,193,32,6,31,15,8
178,167,38,24,37,17,3
50,247,69,23,100,18,10
244,79,76,49,93,15,8
231,114,6,1,43,1,9
40,138,41,26,16,12,3
223,48,99,32,37,13,1
244,192,96,17,65,19,4
229,241,91,35,73,2,5
80,105,97,25,47,9,18
5,191,69,32,46,17,2
42,148,77,40,36,11,11
19,170,58,40,23,3,13
25,28,96,0,10,1,8
196,128,24,29,42,9,13
70,112,27,16,27,12,14
230,203,65,45,36,4,19
208,38,21,13,83,4,13
90,36,65,18,50,14,1
137,159,67,5,47,5,10
250,170,86,5,49,16,16
145,16,71,45,10,12,17
176,96,75,7,45,3,15
57,15,97,48,77,5,20
32,144,8,44,48,1,3
24,82,66,42,32,18,14
50,103,85,8,26,8,13
155,3,74,21,29,12,19
60,115,99,25,95,14,0
246,240,36,14,21,17,7
204,149,55,27,38,1,15
30,77,19,46,93,1,20
153,83,24,26,89,5,11
82,15,54,34,81,10,1
88,186,80,44,27,10,18
49,121,27,33,29,10,12
76,151,48,48,22,16,17
20,67,58,1,29,2,7
188,131,99,9,97,18,1
248,22,15,20,50,11,8
223,178,50,39,92,9,11
43,138,95,25,42,4,20
45,236,11,35,99,8,11
79,248,76,49,3,11,14
20,52,48,34,22,18,7
12,161,60,46,83,18,1
47,60,5,34,66,1,13
242,50,71,50,49,6,8
72,184,18,37,99,9,12
65,68,81,22,76,5,5
250,214,58,2,75,6,3
200,2,87,15,78,1,8
55,66,57,32,25,4,9
214,9,37,13,30,4,0
65,74,50,2,15,4,11
178,13,71,29,97,14,7
98,138,6,33,14,2,20
156,226,94,19,70,5,12
114,21,17,40,45,9,11
138,28,52,26,96,19,6
2,193,80,50,97,12,0
111,172,84,28,63,14,1
132,152,70,50,38,11,6
176,233,78,0,31,20,9
113,168,17,29,35,3,11
97,108,12,45,29,2,5
196,106,36,34,31,2,12
157,33,61,49,14,4,0
114,238,75,48,34,13,2
204,173,93,44,48,17,19
93,15,14,34,87,19,12
55,137,74,34,18,14,4
53,80,23,32,22,13,19
219,50,14,10,2,2,9
63,99,92,38,13,2,7
225,83,28,29,80,19,0
93,71,46,48,15,15,3
233,83,17,48,24,8,18
