initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce,grass_regrowth
55,132,11,31,18,7,54
215,47,47,35,5,15,41
99,122,17,25,14,7,57
71,170,6,7,5,7,79
150,228,14,45,18,9,39
161,72,22,70,8,1,72
22,184,3,37,16,2,48
226,60,47,52,9,19,72
213,43,33,78,14,19,29
14,118,36,89,7,4,15
120,189,35,40,14,13,11
142,12,4,43,8,19,68
244,35,14,96,2,7,4
101,93,22,64,17,20,59
239,249,29,41,12,9,44
73,247,18,81,18,3,35
47,116,40,74,8,3,92
18,7,15,24,5,6,60
47,115,34,8,1,3,52
143,21,18,9,3,9,7
117,89,39,87,9,4,63
12,40,40,88,2,11,13
60,176,25,18,16,4,4
147,161,23,53,6,10,88
87,79,6,14,2,13,13
81,99,8,73,6,15,28
18,243,16,44,17,16,32
246,237,42,73,3,1,40
204,57,3,25,13,11,29
173,242,2,21,10,3,98
216,244,39,25,6,5,66
63,228,6,66,10,2,95
84,226,11,37,5,2,41
222,194,39,26,11,2,2
219,175,2,38,13,13,44
55,34,29,96,11,6,21
197,116,44,49,12,6,91
167,227,9,17,11,8,72
234,94,37,95,19,14,33
44,178,5,47,12,10,45
96,66,15,88,17,7,24
132,190,46,18,4,18,65
34,190,48,70,3,15,30
229,202,28,34,10,9,41
115,236,42,63,12,17,9
54,41,5,86,17,1,53
240,57,9,92,18,12,31
70,14,1,22,10,0,38
95,186,7,70,14,0,12
39,195,46,40,8,11,21
223,150,39,23,7,12,94
36,145,6,85,12,14,77
79,48,3,35,2,1,63
64,107,20,25,17,10,34
250,30,9,9,4,18,39
53,216,14,65,12,7,62
36,192,12,89,11,6,86
234,150,5,73,7,7,83
221,205,19,58,20,3,99
244,76,29,46,19,7,27
56,87,11,100,9,1,1
236,226,33,24,19,1,37
204,241,30,54,3,16,77
42,37,3,39,7,4,55
94,177,43,27,19,16,2
97,12,31,89,4,20,97
13,182,44,21,2,7,48
165,33,16,75,2,4,81
143,207,5,85,5,13,78
224,27,28,3,7,4,35
221,79,15,3,14,4,50
16,51,45,9,12,14,16
43,216,13,1,11,18,52
123,100,17,35,15,15,64
116,38,37,96,13,3,19
216,53,39,42,14,14,89
59,140,31,1,16,14,59
134,234,47,99,12,19,100
82,23,15,95,14,18,51
169,7,43,73,3,2,42
84,20,48,24,15,18,7
208,114,47,6,11,16,1
27,236,7,81,16,1,57
46,112,48,99,12,8,24
243,246,29,13,13,10,97
234,225,3,22,15,14,25
37,65,41,69,18,19,34
122,17,13,87,4,2,31
214,43,28,80,14,5,79
114,29,31,32,3,2,52
221,42,39,74,6,20,24
98,16,22,93,7,20,3
14,71,9,25,8,2,40
190,49,44,58,20,1,14
205,63,11,66,16,7,39
59,9,28,52,16,8,32
145,31,48,61,16,10,66
240,152,2,71,19,7,63
147,65,35,95,14,13,51
43,124,4,66,10,3,95
135,134,38,1,16,6,94
21,41,25,73,20,10,39
39,15,39,59,19,17,90
75,121,11,5,6,16,51
183,110,15,24,9,18,66
64,29,47,39,3,11,21
127,178,21,92,1,6,23
15,67,9,15,2,18,24
172,31,46,53,7,11,55
166,216,26,71,3,7,82
47,230,28,76,10,5,88
221,227,26,69,2,19,82
172,207,15,15,11,18,92
136,100,7,88,12,16,63
78,100,31,93,7,6,10
93,52,39,71,20,6,17
88,214,23,47,16,17,45
222,19,25,63,13,2,9
72,193,17,17,2,12,70
100,234,35,21,11,8,6
196,57,32,27,11,11,80
215,140,41,17,10,19,44
169,165,35,64,14,12,71
171,149,27,33,20,15,86
48,32,6,10,16,1,65
123,186,21,12,14,12,50
153,88,33,50,12,0,38
204,62,27,69,15,1,19
138,73,16,58,3,20,75
233,230,29,59,17,11,98
225,138,19,39,19,5,2
80,93,17,13,7,5,9
227,157,36,95,9,10,30
248,49,3,63,18,16,13
110,192,2,90,19,14,17
30,88,23,13,15,2,76
103,196,26,17,4,15,71
215,46,39,18,16,12,41
63,233,46,94,6,16,30
184,171,46,98,3,1,79
249,96,16,78,16,6,42
189,215,19,57,5,15,20
69,172,7,20,12,17,6
110,229,24,26,19,1,11
62,12,36,24,4,16,18
205,74,4,37,8,16,8
140,61,8,49,4,11,85
165,43,1,39,11,10,48
2,7,47,19,12,8,47
169,1,39,10,2,8,16
99,106,47,26,13,18,20
97,122,35,92,2,0,28
7,23,7,74,7,12,83
119,241,44,86,18,0,80
38,86,4,4,12,7,51
226,53,19,47,1,4,25
215,130,27,77,18,10,51
184,152,38,78,8,18,90
53,15,2,45,1,4,3
29,153,12,49,3,14,93
197,238,26,76,9,17,94
17,91,45,36,14,1,63
48,220,40,56,4,11,82
203,54,32,16,3,8,88
0,220,11,92,20,18,11
166,111,44,91,18,1,53
151,173,5,10,4,3,44
117,226,36,18,2,11,75
45,115,22,56,9,13,85
166,53,36,10,10,6,23
34,238,25,80,13,13,5
223,161,12,81,13,8,23
19,70,45,86,5,9,69
243,208,13,19,9,12,12
83,151,31,38,7,0,34
29,23,36,87,19,0,29
196,101,16,91,2,14,78
194,27,7,82,15,10,73
77,88,27,10,10,12,75
170,212,46,21,13,1,82
144,34,28,35,18,4,85
119,124,30,59,18,19,74
54,52,17,64,9,12,69
161,31,47,48,16,9,86
161,38,13,91,17,20,75
136,237,49,71,19,16,95
65,92,24,94,2,15,3
98,69,15,87,9,1,53
137,43,15,76,13,12,44
173,146,8,43,7,15,93
78,26,33,12,11,9,68
200,128,9,27,10,0,33
159,221,31,29,18,1,62
206,73,40,1,4,18,75
225,222,19,71,13,15,86
42,181,32,61,4,14,23
20,202,9,18,5,9,3
67,15,13,62,13,11,34
124,175,36,62,12,10,8
141,198,8,7,16,6,14
192,108,24,75,14,10,50
202,163,10,43,4,10,75
42,125,22,31,8,3,82
206,240,4,37,12,9,64
112,103,5,44,17,16,56
188,187,19,78,10,4,31
185,106,32,43,19,6,79
8,161,36,17,16,6,64
62,239,24,47,15,3,1
129,193,24,81,6,10,36
2,184,50,40,19,8,7
49,238,24,23,15,2,97
13,164,23,42,18,9,80
71,182,44,94,8,3,100
33,138,11,67,5,9,61
90,74,33,52,16,18,74
231,92,23,63,4,7,12
94,247,41,33,9,9,88
116,232,7,56,5,11,69
242,122,23,48,2,2,65
126,85,29,95,2,11,96
206,167,46,35,9,13,67
10,168,10,93,2,7,26
119,86,28,7,14,1,45
105,137,13,69,9,19,92
16,228,28,86,15,5,19
10,194,12,62,10,1,23
77,230,23,22,10,1,96
38,234,49,34,18,5,60
35,77,39,30,8,7,86
212,54,48,20,4,17,55
120,64,39,26,14,1,24
31,90,19,59,8,7,16
95,242,42,6,8,2,73
203,12,3,59,13,5,99
219,153,2,83,6,12,23
58,244,32,69,18,15,52
1,145,42,86,14,5,45
47,138,1,3,17,12,93
193,147,32,14,19,17,39
171,191,19,35,11,19,13
166,16,1,52,11,5,32
6,243,40,72,7,18,49
52,80,27,58,19,20,59
97,205,24,10,1,13,61
82,103,34,25,8,18,90
149,35,47,8,8,17,90
196,163,3,21,1,14,94
20,32,34,92,12,3,37
12,108,19,80,5,7,44
180,149,17,32,20,5,85
211,46,30,99,15,18,78
167,248,44,46,4,3,26
60,91,11,28,14,18,76
3,212,4,83,10,7,56
76,236,8,61,7,8,63
2,242,27,35,2,6,52
51,44,50,0,10,15,29
101,182,16,40,19,13,53
234,142,40,33,15,3,71
109,1,3,71,7,16,21
183,91,17,86,11,5,94
199,82,41,82,9,17,30
64,136,24,73,14,6,81
169,77,14,17,3,10,78
87,166,3,75,12,19,31
99,85,48,24,9,5,88
173,63,31,69,13,13,47
161,57,38,33,16,16,2
51,239,16,97,18,10,32
29,161,15,81,2,16,98
175,244,10,16,18,17,17
94,241,4,6,13,19,78
176,157,39,34,13,14,96
108,115,5,83,5,5,87
95,29,47,76,7,19,99
247,102,33,50,13,6,7
109,244,30,99,19,15,17
111,247,18,43,19,4,96
237,240,8,38,12,3,87
149,8,19,88,9,3,17
125,107,13,40,13,18,43
99,144,44,31,15,0,20
234,188,34,40,1,17,42
124,87,15,86,3,20,95
212,7,28,51,14,7,87
117,116,43,39,2,7,48
81,138,37,20,10,11,97
79,233,33,24,1,16,25
135,199,28,58,13,7,40
11,181,47,85,4,18,36
85,199,3,76,13,13,42
220,188,29,99,19,19,43
48,174,39,80,9,4,58
232,153,41,51,2,19,74
66,28,19,69,19,3,52
233,136,1,81,11,13,67
211,159,45,71,14,19,54
151,208,46,80,16,3,57
115,92,48,14,13,16,27
193,13,6,94,20,12,69
20,29,34,4,16,2,75
66,146,20,43,15,8,40
136,23,37,15,8,18,2
124,211,29,47,4,14,71
57,19,37,78,19,4,59
211,146,11,32,3,17,17
151,10,37,26,18,12,94
206,103,25,26,9,11,72
191,37,13,14,14,9,91
103,120,16,73,4,13,60
57,151,4,85,4,0,18
198,55,28,73,20,8,70
131,250,18,61,7,17,68
131,76,35,95,15,11,43
19,148,13,76,16,4,96
30,24,26,18,19,2,78
241,64,5,95,19,12,27
225,46,19,27,16,4,57
155,147,33,3,19,2,8
29,156,26,11,13,16,8
161,150,37,13,16,10,17
6,199,45,67,8,19,45
9,26,4,12,5,3,4
241,26,32,79,16,12,15
58,120,4,76,17,17,33
39,25,7,29,4,18,45
131,184,9,33,13,4,38
224,69,13,70,7,10,36
91,99,39,3,4,17,81
113,34,5,18,18,5,50
62,198,42,77,11,11,3
179,219,9,85,5,10,9
90,95,7,16,15,10,17
212,133,30,98,14,4,78
228,77,48,19,3,8,95
194,189,19,100,11,19,62
89,128,28,39,7,2,37
200,201,42,49,14,6,99
135,243,3,52,6,13,19
167,248,50,31,18,2,35
131,234,34,4,5,8,7
188,26,35,99,10,1,76
106,235,13,53,2,7,83
82,192,41,74,16,11,37
51,152,27,25,2,2,64
114,36,14,28,12,13,32
228,177,38,65,4,11,21
146,164,33,56,3,10,98
170,19,26,24,2,6,60
180,11,38,15,18,16,62
122,229,35,87,5,13,32
186,201,34,21,9,7,100
204,4,2,50,3,12,60
41,144,20,12,8,5,22
97,4,7,84,7,7,42
21,91,42,30,13,7,45
190,11,16,93,6,19,3
93,123,36,70,16,13,99
205,103,32,3,17,7,62
182,53,22,23,19,5,87
133,71,26,34,3,18,85
31,62,27,60,12,18,41
174,113,16,96,17,14,80
74,71,17,13,10,9,47
145,46,43,32,20,9,15
39,49,49,90,5,7,46
197,198,0,30,20,14,80
126,149,12,50,12,15,44
171,92,47,32,14,19,9
153,138,48,94,2,7,53
187,131,21,27,18,6,15
228,80,35,48,7,18,25
25,150,36,9,10,8,34
13,3,15,7,19,1,44
165,118,32,55,13,16,87
20,34,9,38,5,13,76
246,230,23,31,9,9,19
112,44,26,83,15,11,84
153,157,30,69,8,6,69
218,148,3,44,16,15,60
219,42,11,58,9,18,6
49,97,40,72,20,19,90
87,245,9,7,20,1,44
121,99,29,25,14,14,68
238,123,50,21,16,13,81
85,31,23,53,14,8,77
183,1,11,79,16,11,52
103,47,38,10,5,0,95
76,130,19,44,12,20,53
154,172,35,59,8,5,68
199,51,22,7,8,17,74
180,163,34,20,5,11,70
162,132,43,21,8,14,41
196,101,11,54,19,14,67
24,40,32,53,14,0,22
166,63,27,1,10,12,60
228,168,26,31,7,4,11
131,177,19,64,4,17,35
3,48,24,97,12,1,1
249,100,21,77,3,8,12
123,18,35,72,9,3,3
38,231,15,76,15,8,94
71,200,6,60,19,9,44
211,146,25,82,13,17,79
71,208,3,50,11,1,76
165,124,10,53,12,7,85
202,43,48,86,1,10,42
96,17,30,19,7,16,69
118,174,37,26,8,10,96
194,148,38,78,7,12,56
242,166,3,65,8,16,92
96,7,3,9,18,4,29
3,31,25,5,20,10,74
157,25,50,78,14,16,70
196,104,45,54,17,15,25
34,179,19,97,2,1,68
196,59,1,65,11,19,26
202,237,33,20,15,19,30
109,43,38,73,20,16,70
230,20,38,41,9,19,22
231,135,11,54,1,15,65
233,102,39,14,18,17,22
93,116,37,50,12,19,82
188,169,6,65,10,18,52
123,234,11,41,18,2,75
92,57,34,76,14,16,26
183,132,15,0,18,13,79
118,134,26,82,13,19,97
171,78,29,6,5,13,42
171,131,49,89,8,15,88
0,191,3,44,15,16,76
157,121,15,10,13,4,43
219,49,5,39,5,17,68
196,150,48,25,14,9,93
132,121,16,14,1,8,1
191,243,1,13,10,6,30
50,202,43,60,14,12,53
235,94,25,22,2,9,13
52,211,28,78,11,14,17
136,213,27,3,15,19,61
246,199,50,83,6,17,57
213,24,13,87,3,17,44
100,184,30,26,12,14,1
144,30,26,83,4,16,49
42,236,21,73,9,5,25
16,200,22,55,17,14,99
181,104,32,80,5,20,32
242,165,42,80,12,18,44
131,54,1,91,12,2,12
134,60,5,99,13,9,62
221,243,39,84,1,6,59
63,196,30,43,4,14,73
198,127,43,15,10,9,38
19,116,42,34,16,9,31
6,61,18,24,4,2,93
120,28,8,63,11,14,17
74,198,8,4,7,13,5
77,102,37,14,20,8,48
54,182,14,81,13,5,83
227,58,18,20,18,2,47
53,7,4,31,3,19,32
179,39,24,64,11,10,48
78,82,13,38,18,15,50
249,190,24,95,16,12,59
173,225,26,36,10,13,31
224,237,35,20,7,6,40
170,210,6,3,15,13,40
132,213,28,51,7,5,83
21,187,4,13,18,8,72
46,225,29,41,16,18,16
7,244,49,18,2,4,76
36,207,42,55,8,15,7
141,230,8,70,19,2,40
181,45,6,83,2,3,77
87,141,13,97,6,13,47
172,159,23,34,4,10,68
230,58,4,21,10,20,53
150,226,7,52,14,14,44
23,246,32,26,10,0,88
86,125,43,20,7,2,30
175,165,34,36,7,8,25
22,159,0,44,5,19,82
205,176,20,62,5,9,47
74,97,6,65,12,10,46
80,179,22,36,14,10,74
95,143,18,10,12,7,47
82,35,19,8,10,17,28
62,124,44,82,11,13,15
75,182,12,4,16,4,13
69,18,36,65,4,0,31
163,35,33,76,5,13,8
78,57,43,57,9,2,33
174,176,23,82,2,12,77
215,81,39,55,12,19,65
168,4,39,68,15,19,56
15,11,6,55,12,0,12
0,248,41,33,11,7,70
129,149,1,52,10,2,49
146,189,1,23,13,20,52
201,188,2,7,16,6,82
220,151,24,22,17,3,96
183,144,6,81,6,4,9
187,72,33,36,8,9,39
228,213,19,92,19,17,84
200,205,46,26,12,19,83
62,164,8,61,16,16,59
166,179,48,46,16,6,99
190,178,47,17,15,3,34
229,239,16,64,17,14,66
72,160,39,68,19,0,1
224,35,47,10,6,7,88
225,32,8,5,14,8,10
27,128,42,14,9,5,67
42,135,23,41,8,15,56
126,13,11,27,13,19,8
168,225,34,23,18,11,70
12,6,22,36,11,14,4
144,117,37,30,6,13,90
98,4,5,59,4,4,62
135,143,6,56,9,18,67
233,173,21,39,16,6,41
55,172,48,96,1,3,7
226,35,28,87,3,2,4
199,120,44,94,19,11,50
52,119,30,55,17,9,34
232,118,28,66,3,9,39
55,85,29,88,14,18,32
48,173,18,79,17,6,86
71,189,22,66,4,19,50
63,226,42,94,9,0,74
42,195,32,77,19,19,58
134,125,21,65,12,18,15
202,40,16,60,12,4,45
217,195,15,45,13,9,36
72,207,26,74,18,4,27
29,53,34,74,18,18,5
178,90,17,67,9,12,87
27,193,19,64,11,7,96
168,245,35,44,11,19,60
226,102,37,16,19,20,0
48,237,13,99,2,7,17
99,108,48,7,6,11,12
129,186,40,100,3,6,76
56,59,22,75,9,20,38
213,147,45,38,13,8,71
133,156,37,93,15,11,23
29,57,42,49,9,5,72
60,100,32,55,16,11,89
183,235,5,63,8,19,34
240,103,13,2,9,20,89
36,141,31,13,4,7,14
119,159,7,90,6,1,46
77,142,44,48,3,4,22
207,91,28,64,4,19,13
41,179,40,23,18,18,90
193,203,5,63,7,2,47
103,243,29,62,10,2,96
5,97,33,24,11,11,33
73,105,9,22,17,8,46
71,45,9,0,4,16,56
8,134,37,40,18,17,69
217,210,1,74,2,4,17
151,9,30,84,3,17,20
51,107,10,92,18,3,73
120,103,22,34,6,2,89
64,246,12,23,15,7,100
159,112,31,94,11,8,6
197,244,48,96,5,19,16
80,201,15,50,10,11,71
35,209,40,16,17,3,22
11,245,44,13,2,6,32
116,156,12,40,8,14,21
54,79,46,45,8,1,47
109,96,39,5,8,14,24
149,66,10,77,6,17,64
214,157,12,10,16,9,72
60,83,0,33,13,20,68
3,132,9,8,18,8,27
35,241,10,71,2,8,18
117,235,38,31,19,5,78
110,158,44,86,9,20,33
67,71,35,5,7,16,65
24,46,15,34,10,4,54
84,84,42,77,16,9,21
177,24,2,62,2,6,99
90,240,36,62,4,1,45
91,130,13,83,17,5,87
164,240,40,9,17,7,19
107,202,2,59,4,18,50
30,19,9,77,10,8,5
165,52,32,43,4,4,54
46,32,2,21,2,6,47
182,30,49,10,14,0,28
26,1,42,3,17,17,92
231,249,3,94,7,5,13
8,57,45,90,19,12,62
150,38,36,100,10,2,24
197,66,5,11,19,5,42
75,144,18,78,12,18,66
89,39,34,70,13,2,4
180,163,11,17,5,2,33
66,231,8,99,5,9,74
195,17,40,2,10,14,79
53,102,3,37,10,4,71
33,160,6,2,9,3,71
14,200,41,56,8,9,77
211,18,34,89,9,19,55
73,224,30,24,18,11,63
162,171,21,13,16,11,8
7,114,19,51,9,5,81
220,100,30,17,10,15,43
138,219,23,86,2,12,64
167,89,42,12,19,20,88
203,141,44,87,11,2,65
191,40,49,41,19,10,49
203,49,45,34,7,4,13
237,40,26,66,10,15,65
141,222,3,69,15,8,92
130,173,12,58,15,2,84
81,135,6,51,10,10,45
98,133,7,6,5,12,95
243,93,11,62,19,4,18
87,235,39,70,13,2,80
229,224,24,76,15,9,39
133,189,27,13,6,8,88
36,87,34,59,8,19,75
67,197,29,96,14,18,44
224,30,3,16,16,11,70
49,139,15,73,17,19,80
88,170,39,56,12,19,70
190,219,30,60,15,0,61
160,21,19,25,10,18,23
149,118,1,70,6,11,53
57,177,38,42,14,6,46
91,144,17,53,10,7,84
120,110,35,97,4,2,13
31,203,37,33,7,19,15
143,134,15,97,5,6,56
100,209,1,97,5,15,29
115,62,27,15,18,9,62
231,102,4,4,2,1,76
190,15,42,73,2,15,36
72,67,35,4,10,4,18
214,117,25,7,7,18,40
94,172,18,7,4,13,59
86,160,49,25,4,4,93
75,58,18,87,16,6,29
17,55,40,52,18,8,80
62,154,31,49,4,16,99
160,62,41,65,11,5,28
177,36,7,61,4,4,0
228,221,45,79,4,15,54
125,46,21,48,2,8,78
129,232,43,8,17,14,53
163,199,12,75,6,16,92
56,55,9,74,4,16,28
201,196,33,32,5,11,79
54,158,0,4,10,9,28
195,66,23,73,16,5,89
94,215,42,45,9,7,8
232,38,43,88,16,2,22
193,92,33,24,19,17,84
132,224,21,62,5,4,67
226,167,19,9,20,13,61
146,95,40,68,17,20,47
84,116,45,51,10,15,52
187,70,14,57,6,15,18
208,178,14,5,7,4,50
222,48,12,45,6,14,32
97,152,4,56,15,6,66
83,57,17,10,10,9,20
65,176,46,35,2,4,69
246,110,1,5,14,14,85
30,125,48,57,4,13,62
173,62,41,49,16,16,92
214,52,12,23,2,11,63
174,190,7,13,9,2,73
215,211,48,72,3,6,54
61,57,19,60,2,5,32
95,200,9,22,12,18,36
42,195,32,75,6,15,30
213,109,18,18,10,15,88
203,110,4,66,7,12,18
36,118,50,79,16,4,2
163,56,9,98,10,18,49
69,16,14,57,13,8,41
249,52,31,64,12,1,84
176,99,49,97,19,15,40
242,119,5,96,6,6,27
244,28,42,100,2,16,63
249,240,41,26,2,11,23
89,16,17,83,4,5,72
168,84,19,8,15,19,43
49,118,19,19,18,4,91
164,68,16,42,19,10,46
136,119,28,35,2,2,37
213,131,21,85,3,18,11
28,207,42,71,11,6,80
140,123,33,77,5,6,8
17,81,2,77,9,19,90
76,51,12,66,15,13,15
127,181,42,1,16,10,32
110,32,49,90,20,6,47
2,86,6,2,6,17,98
131,215,10,25,9,9,38
234,246,21,55,13,1,4
90,243,47,76,3,15,81
107,137,49,41,4,3,53
123,113,1,80,4,3,7
249,120,36,6,11,2,69
40,76,31,8,11,5,12
197,116,26,59,4,7,46
230,101,2,33,11,12,79
15,60,36,69,14,18,41
113,208,6,22,1,13,11
180,229,46,92,4,12,26
230,82,35,93,13,8,62
107,34,23,86,18,3,91
54,117,10,79,1,13,69
215,112,16,89,19,3,76
99,157,49,13,9,5,42
42,142,43,85,3,3,35
150,237,7,68,12,1,25
48,152,21,94,2,5,26
34,28,10,98,9,8,70
39,195,28,68,7,18,80
194,209,31,80,15,19,47
133,194,47,62,5,4,7
98,99,18,46,3,12,36
91,170,6,92,15,3,12
60,60,17,96,19,8,10
196,8,21,66,8,14,22
114,168,21,13,9,0,67
90,115,13,91,9,18,95
113,109,39,82,10,8,31
87,207,22,33,20,11,51
107,103,11,38,6,10,96
9,17,12,72,17,1,61
199,100,3,18,11,12,37
50,56,44,28,13,6,90
184,99,15,9,4,11,33
234,12,45,33,6,2,69
27,210,43,46,3,17,24
153,149,22,92,16,9,45
230,129,20,18,5,7,73
214,228,2,66,8,14,52
11,56,21,40,18,12,87
141,205,16,44,12,18,2
114,72,6,14,18,18,56
49,203,42,90,2,5,19
98,249,24,65,3,5,39
45,244,36,91,2,15,85
30,154,16,26,6,17,20
210,150,31,23,5,15,15
80,14,26,32,15,5,13
235,84,42,68,16,4,99
196,55,28,97,1,6,86
85,45,4,60,5,3,50
122,188,35,15,19,6,51
53,125,44,86,17,13,13
44,2,33,73,14,7,62
182,88,9,72,19,1,31
244,84,15,4,10,8,87
40,5,4,66,11,4,76
158,145,48,20,12,14,30
77,29,22,3,17,5,40
55,122,31,76,4,19,81
56,190,20,41,7,3,50
193,132,34,88,13,10,78
73,46,36,6,14,11,48
149,244,38,14,4,2,54
74,242,25,42,6,8,20
188,52,16,95,14,17,39
78,3,1,34,13,4,69
211,191,6,41,11,4,37
242,86,41,33,10,1,88
155,237,49,8,9,7,26
118,211,9,65,9,8,33
180,242,21,52,10,6,7
72,24,30,45,17,9,74
101,55,48,36,12,17,90
111,246,44,22,5,14,49
74,93,24,69,8,16,80
162,226,41,76,8,1,74
125,179,46,95,3,16,1
52,125,7,22,6,3,98
4,220,12,95,2,20,92
18,20,45,35,6,19,59
224,160,46,22,5,18,6
146,187,21,83,15,16,57
59,122,13,67,1,3,7
82,70,10,26,15,0,0
186,147,3,0,4,8,86
201,171,39,6,11,2,87
17,215,44,53,4,6,46
100,208,15,35,15,14,68
107,21,1,83,18,19,5
163,118,1,97,8,6,31
99,13,8,5,17,1,91
181,214,35,59,14,16,65
248,92,17,9,6,7,78
238,163,24,18,5,19,75
218,124,46,10,2,2,83
219,176,33,23,6,17,93
104,245,49,37,16,17,84
86,179,7,27,3,8,19
22,0,23,59,14,2,7
95,198,32,17,16,10,11
247,73,46,3,6,4,76
171,40,37,43,2,3,25
84,121,0,43,12,1,77
46,39,41,94,6,14,66
104,160,5,87,9,12,57
209,231,3,23,9,15,16
40,13,24,3,8,9,52
45,123,2,21,6,16,26
100,237,25,59,14,3,32
165,109,33,37,10,11,88
154,111,49,52,16,16,53
50,163,44,7,17,6,9
171,219,43,19,18,12,4
21,66,47,14,4,16,79
171,27,18,51,16,12,72
241,140,26,46,12,15,49
45,187,5,24,3,7,30
11,148,36,4,5,14,95
98,57,48,60,7,13,92
119,205,33,77,17,3,47
69,156,22,16,10,13,46
33,152,33,39,6,6,94
190,18,22,57,12,9,65
227,2,37,46,11,7,37
92,154,32,57,15,0,68
160,75,45,12,14,17,78
230,248,39,49,12,11,95
12,72,1,10,5,19,82
172,197,12,27,20,13,76
57,2,34,59,2,10,3
161,131,7,60,12,2,19
78,219,3,87,7,4,38
147,126,15,39,3,0,99
44,4,37,74,12,8,91
144,194,39,46,8,7,99
151,141,20,28,11,14,70
91,168,9,41,12,4,83
134,171,40,15,2,13,39
243,48,35,38,7,1,72
140,52,10,27,8,14,29
157,190,23,14,15,6,15
211,51,16,82,16,9,86
242,217,15,47,3,14,13
6,248,4,78,4,3,45
77,228,43,51,13,4,10
197,50,24,72,6,20,18
19,149,14,89,17,4,24
75,183,31,47,8,14,16
193,179,12,4,3,11,60
64,172,13,29,9,1,56
149,235,3,83,1,6,86
181,202,29,73,10,14,1
12,227,49,67,3,20,24
241,47,46,13,5,8,14
167,39,30,52,3,19,45
43,199,28,3,19,15,35
188,24,21,16,12,9,23
52,210,1,62,8,19,72
243,52,14,99,17,15,38
172,134,15,66,13,15,57
126,196,16,43,2,17,72
169,73,16,23,3,8,6
44,65,26,100,7,5,47
242,119,14,95,6,19,36
96,208,21,77,7,8,94
195,46,46,3,16,8,91
196,241,33,33,16,7,67
216,204,21,52,3,8,8
237,204,17,57,16,0,94
124,68,2,61,12,11,46
72,160,22,65,7,1,80
22,100,6,4,6,0,83
45,168,7,28,4,8,13
43,109,7,3,17,1,7
249,198,36,20,3,14,45
244,215,18,14,14,15,60
114,219,33,4,17,1,57
74,204,20,14,17,2,86
69,130,21,13,7,7,37
218,191,35,75,6,8,66
151,217,23,36,7,20,25
19,10,32,34,16,11,38
8,239,14,64,3,13,87
123,247,13,24,20,6,48
130,57,46,35,3,8,77
26,117,21,22,9,3,10
98,74,32,17,13,14,87
241,24,5,88,18,1,87
141,45,2,65,19,14,43
90,181,30,26,18,4,92
195,216,39,12,19,3,2
80,129,8,17,18,8,61
222,169,27,18,16,12,53
6,97,39,87,20,4,97
102,176,35,32,7,3,82
32,82,15,38,3,16,32
249,203,47,91,10,9,40
9,4,6,26,19,16,42
168,109,8,13,6,1,0
39,59,45,23,1,11,64
181,178,18,11,17,9,51
246,153,33,48,4,14,1
176,171,32,22,6,3,100
224,178,5,56,16,11,24
244,117,11,29,9,0,72
227,37,35,97,5,17,75
163,169,32,70,11,6,70
90,216,6,92,3,17,5
128,67,5,33,5,18,42
130,59,11,97,8,2,44
55,197,22,12,15,19,56
145,239,30,99,2,14,76
5,93,36,41,17,4,73
97,0,45,16,16,2,13
45,213,24,7,3,16,46
30,11,39,7,11,13,86
118,101,17,54,16,7,67
240,55,28,5,12,6,46
219,213,14,93,17,12,75
203,69,0,50,1,4,78
237,59,21,8,8,7,65
52,137,35,50,14,8,61
160,29,0,16,2,16,71
94,33,36,83,4,6,53
221,47,46,21,20,15,77
200,145,1,55,9,3,15
146,126,2,67,2,20,82
53,16,3,85,15,15,54
173,13,0,81,13,6,25
23,7,24,87,10,5,77
228,73,34,87,4,20,7
195,97,10,77,9,14,11
188,129,17,62,18,2,1
199,104,23,49,16,5,81
72,221,29,86,7,4,99
123,228,10,2,11,14,44
245,132,17,81,12,20,71
63,84,21,61,14,8,81
16,4,43,25,15,3,96
136,55,42,63,9,8,68
4,184,1,68,13,2,86
116,153,38,52,14,2,19
180,51,24,98,16,17,19
38,116,41,1,5,1,18
84,64,41,40,14,5,74
78,229,1,55,14,9,7
198,234,27,4,15,12,12
167,151,17,50,12,14,43
24,88,39,18,8,16,63
184,159,1,43,4,19,71
94,224,20,32,11,14,87
163,143,20,22,1,9,18
157,190,27,53,18,15,36
223,226,12,80,2,9,6
139,180,34,53,18,15,98
91,216,49,76,3,19,4
139,188,2,3,9,14,13
4,67,3,70,10,4,27
248,208,17,11,15,7,76
69,14,16,12,18,8,3
52,168,19,37,7,3,60
67,131,29,44,6,15,31
243,81,17,6,19,15,96
54,63,11,17,2,1,6
151,110,37,11,9,8,29
37,194,16,66,17,15,95
8,223,16,95,9,11,42
130,100,6,90,13,8,81
209,219,2,48,18,11,38
199,46,34,18,11,2,89
12,182,35,89,17,10,17
80,67,9,15,9,14,26
176,91,36,50,9,13,65
223,247,44,3,3,4,18
154,173,30,79,17,4,42
199,187,46,81,8,15,10
146,218,30,31,2,17,41
198,48,5,66,14,14,15
2,204,21,33,18,3,77
69,171,45,92,13,12,29
182,83,46,98,7,5,9
120,189,7,69,20,6,99
70,206,5,54,1,20,32
209,16,38,97,1,3,4
178,97,49,80,18,6,74
198,149,36,76,12,11,25
